building_id,building_name,location,total_floor_area,number_of_floors,occupant_count,building_age,floor_area_per_floor,occupant_density,hvac_efficiency,lighting_power_density,equipment_power_density,outdoor_temperature,humidity,occupancy_hours,weekday_numeric,has_elevator_numeric,floor_height,building_type_numeric,climate_zone_numeric,is_single_story,is_low_rise,is_mid_rise,is_high_rise,hvac_floor_factor,vertical_lighting_factor,vertical_occupancy_impact,elevator_energy_estimate,stack_effect_intensity,envelope_efficiency_score,floor_compactness,thermal_mass_effect,comprehensive_efficiency_score,cooling_degree_hours,heating_degree_hours,humidity_comfort_penalty,usage_intensity,energy_consumption_kwh
B01893,"Franklin, Edwards and Vargas Building",Caseychester,10599.763914130494,7,481,7,1514.2519877329275,0.04537836916903227,0.7526172272176618,17.230047162366485,7.868182806025564,11.881686546659022,36.283189613405796,9.853608359652329,3,0,4.3306875664056035,0,5,0,0,1,0,0.5268320590523632,45.58641986953586,0.12005987972294013,0,3.067347798576482,0.465,1.0,0.5902288304880842,0.4909969871060823,0.0,146.83952288018347,0.13716810386594205,0.44714067779136585,71277.57059982809
B01894,Munoz-Snyder Building,Melissamouth,27976.704990463168,38,628,34,736.2290786963991,0.02244724674382046,0.6958292969906692,16.289399861514237,8.222365099622339,16.778175616108193,42.77448816213312,21.006393108342635,0,1,3.618048323467433,2,3,0,0,0,1,2.644151328564543,100.41460460627927,0.1383741221557066,3800,7.179268923880824,0.46199999999999997,1.0,0.5772943619531477,0.4731405402866976,0.0,29.32378521340337,0.07225511837866883,0.4715356893006568,82436.91774769226
B01895,Mcdonald-Green Building,South Harold,36787.0291534689,28,1457,32,1313.8224697667465,0.039606351301749776,0.677265483117461,17.25559667913769,14.791413045257194,25.383591949998106,69.70897679041538,23.12718550139201,0,1,3.3779698134109966,1,4,0,0,0,1,2.2575516103915367,91.30803507406068,0.20957711176617846,2800,3.200308011038335,0.40800000000000003,1.0,0.682149256099206,0.49425267346066337,177.20620679995454,0.0,0.19708976790415378,0.915983433588866,111736.72672974424
B01896,West-Freeman Building,North Jonathanfurt,30991.279787878862,5,143,39,6198.255957575772,0.004614201187520154,0.52303863593283,14.987848160868158,13.191429985866261,0.9693604745565065,36.6875165847501,8.501602951605255,6,0,3.2626487168900495,0,5,0,0,1,0,0.3248687179707019,33.513847324146404,0.01031766751715532,0,3.430779453153269,0.305,1.0,0.7441803766010289,0.4149807957810002,0.0,408.7353486106439,0.133124834152499,0.03922810643512181,40433.51111612575
B01897,Cordova-Mckenzie Building,Port Gina,9807.2243634631,3,797,96,3269.074787821033,0.0812666224879315,0.35920927255059576,16.030179827213033,11.812449459283126,9.311733856042853,34.57308083018335,22.566353963012414,5,1,3.227557255144225,1,5,0,1,0,0,0.20723611877918985,27.765085915198657,0.14075791910861682,300,1.2285631634438918,0.1,1.0,1.0390244440529641,0.3639175638342821,0.0,208.51838745497153,0.1542691916981665,1.8338913684411668,136730.17124154343
B01898,Elliott-Sims Building,Burgessberg,18091.536149944102,44,916,43,411.17127613509325,0.05063141086572851,0.791186788661011,9.07668161312452,13.66532430603537,-0.6884033287029367,69.24309404912317,14.089019414175871,4,1,4.635399608487844,0,5,0,0,0,1,3.4812218701084485,60.20789450450365,0.3358507848958899,4400,46.274718999116914,0.285,1.0,0.6327095568875423,0.4926799186075118,0.0,448.5216798888705,0.19243094049123172,0.713346930654364,90802.99921193947
B01899,"Johnson, Webb and Edwards Building",East Tonyafurt,39297.693332027164,31,873,43,1267.667526839586,0.022215044344307995,0.5362594557477569,19.895120544262465,11.82581286994458,35.88950421351929,81.64168449738345,11.418122570458783,0,1,3.572299266810269,0,1,0,0,0,1,2.1177125004051547,110.77134316055198,0.12368813221892667,0,15.381414372677062,0.513,1.0,0.7429881458728964,0.46548038188147906,429.3481011244629,0.0,0.3164168449738345,0.25365409923148585,151883.28002878075
B01900,Duncan PLC Building,Robertsonshire,27934.21244953482,47,1413,78,594.3449457347834,0.05058313358762796,0.8376947080903057,7.747484817408306,13.8408222615088,25.913193615895775,25.2511677835484,9.635717718611046,5,1,4.3570838317113205,1,1,0,0,0,1,3.9371651280244366,53.1140799300025,0.3467804924827222,0,8.013552938062457,0.198,1.0,0.8365951837544597,0.4910136408160976,189.9166467814986,0.0,0.247488322164516,0.48740479657317626,228582.15564806468
B01901,Potts LLC Building,New Reneechester,758.8658703741804,42,676,3,18.068235008909056,0.8908030080028226,0.7604416264539704,8.217408115840737,3.6546373785540958,17.481266802040782,51.213541468067895,20.347983071251118,4,1,3.574848972110858,1,3,0,0,0,1,3.2424922143214983,53.25489121175612,5.773063308228036,4200,6.784591265746442,0.6789999999999999,1.0000000000000002,0.5052875391835935,0.6078792026190333,0.0,12.449596751021232,0.012135414680678948,18.12604452666101,116799.45438002696
B01902,Dougherty PLC Building,Grantport,38169.04262139065,20,286,46,1908.4521310695322,0.007492983327795606,0.6700510544336392,9.333827477237703,8.472794511202999,27.762047198062547,62.50226542303055,15.502567762909019,0,1,4.333513003030708,2,1,0,0,0,1,1.7403923491782836,41.74214545871775,0.03350964015044713,2000,4.993981291376142,0.48600000000000004,1.0,0.7352909683431168,0.5818539727641436,234.28913275350112,0.0,0.1250226542303055,0.11616048178549891,72343.79346162768
B01903,Andrews PLC Building,North Justinmouth,2247.912069541834,19,1269,32,118.31116155483338,0.5645238606947137,0.931885587502864,19.629986451598683,11.962780022902002,15.62015378780998,67.33937500824476,21.31878051096411,1,1,4.968281772926877,0,4,0,0,0,1,1.7705826162554414,85.56512720559124,2.4607024599856904,1900,6.022405993519049,0.40800000000000003,1.0,0.5654688603959348,0.5302859520333961,0.0,57.1163090925605,0.1733937500824476,12.034960279352681,145382.2068900857
B01904,Sparks Inc Building,South Jenniferchester,37413.82224519599,48,1785,43,779.4546301082497,0.047709640258132076,0.5028173933482003,19.824328840308592,9.999549559320162,26.175187742403686,89.73371386623803,11.618514454799394,2,1,3.131913681974172,1,3,0,0,0,1,3.0745522141036448,137.3469791094699,0.3305420837516731,4800,6.276637255317581,0.39899999999999997,1.0,0.6749079754235549,0.41537079548901057,196.20450581768847,0.0,0.39733713866238035,0.5543151449723867,190209.14678229063
B01905,"Taylor, Silva and Hall Building",Kyleberg,10522.787728179252,11,891,81,956.6170661981138,0.08467337962296508,0.42669398832928146,16.923406245597462,5.10199396980944,29.714287571098993,67.78843722217046,18.857088589318792,5,1,4.3075119752595885,4,4,0,0,0,1,0.7888460288440499,56.12858869140395,0.2808298299406997,1100,3.655232470241563,0.11399999999999999,1.0,0.9644884936017009,0.37368937457718343,281.1429017063758,0.0,0.17788437222170458,1.5966934207072732,97559.15469682906
B01906,Meyers Group Building,Burchmouth,47924.63726590932,40,22,3,1198.1159316477329,0.0004590540743779289,0.7011645394273306,14.435863978394506,7.0859050383424105,26.675966826175237,63.41078790980078,9.889947277858049,6,1,3.5651653071668923,3,3,0,0,0,1,2.847368688029769,91.30042032821275,0.0029033128884291964,4000,6.668237882457296,0.6789999999999999,1.0,0.5834699159459117,0.5536651845543062,208.2232038282057,0.0,0.1341078790980078,0.004540020593283644,57021.11690056404
B01907,West-Gutierrez Building,Archershire,18713.06718945318,3,351,74,6237.6890631510605,0.018756946493401472,0.4113358337138645,12.8009386277692,6.813292500320295,27.909479431835933,89.28139066163013,9.436010946156316,3,0,3.1657867086880787,0,4,0,1,0,0,0.19587420653041168,22.17187608786728,0.03248798432142224,0,0.5612445432171533,0.156,1.0,0.8360021185107752,0.38247919180421,237.8275063640624,0.0,0.3928139066163013,0.1769907524282046,58111.15039935381
B01908,"Brennan, Martin and Perkins Building",New Paul,16683.115008734916,23,44,63,725.3528264667355,0.002637397151369067,0.6052701771756996,19.559312685302686,6.136162958212032,15.090114905074158,24.246769826472867,10.134397605788024,4,1,3.157951988476473,0,3,0,0,0,1,2.0322940255534436,93.80316835050498,0.012648512398030939,2300,5.018849636402951,0.259,1.0,0.8033594839723888,0.46750786085270113,0.0,69.83724227822022,0.2575323017352713,0.02672843137634683,34227.494058807046
B01909,"Powers, Gardner and Young Building",New Michellefort,7869.958491456012,7,568,40,1124.279784493716,0.07217318879339031,0.6927660371308613,15.434342042873713,7.117626642167593,26.768049456618897,25.210582730716876,20.942420808964915,0,1,3.7433281752505967,2,2,0,0,1,0,0.6061702824895034,40.83543069535246,0.19095230887382464,700,1.249386171036487,0.48,0.9999999999999999,0.7662389712408187,0.5477907463586679,210.43318695885353,0.0,0.24789417269283123,1.5114812908360509,95883.90228703004
B01910,Cobb-Williams Building,Port Mark,15627.408666765637,23,1247,18,679.4525507289408,0.07979569912009526,0.700289512460756,19.170951924890453,9.178239461533451,23.385305089422936,59.2477768496859,18.489915766922238,6,1,4.081222499268647,1,4,0,0,0,1,1.7699625040216909,91.94065557330228,0.38268672926492986,2300,1.3003598088399775,0.49199999999999994,1.0,0.5301576713542226,0.4958116938315676,129.24732214615045,0.0,0.09247776849685899,1.4754157552932325,232193.63010431916
B01911,"Steele, Coleman and Weeks Building",Port Nathaniel,43894.21271049593,7,1445,67,6270.601815785133,0.03292005735540789,0.5241661485316954,9.748261992164359,13.258428297399313,29.668033271912513,45.106523004471356,10.655422270938532,1,0,4.2945880447690685,1,4,0,0,1,0,0.5517538405596794,25.791476946369972,0.08709828490839196,0,2.3051730811512847,0.198,1.0,0.8811950611725176,0.462073539629388,280.0327985259003,0.0,0.04893476995528644,0.35077711230538705,211644.51968924692
B01912,"Goodman, Marshall and Thomas Building",Donaldfort,49818.549712548745,46,414,62,1083.011950272799,0.008310157609741055,0.6208404483008737,10.006621884043485,11.904391948725076,11.51782327620509,26.768825962293914,14.156355370962967,0,1,4.135055259997987,0,5,0,0,0,1,2.8558660621840186,67.86821163394559,0.05636223112104337,4600,19.93841479906004,0.19,0.9999999999999999,0.7914642588942673,0.3944702858970951,0.0,155.57224137107784,0.23231174037706087,0.11764154431220655,99588.23577551247
B01913,Moore-Taylor Building,Thorntonside,18731.32176008899,34,1527,10,550.9212282379115,0.08152120921085204,0.7547061946487426,17.820868911776532,13.022996448194803,4.353417343451942,41.45142272649534,20.21897615610331,1,1,4.7959105606837085,0,6,0,0,0,1,2.701053749269184,103.91262934891309,0.4753462493180979,3400,28.774686921655714,0.36000000000000004,1.0,0.6474207836034485,0.47249228265797233,0.0,327.5179837571534,0.08548577273504662,1.6482753852509269,151198.8849039991
B01914,Macias and Sons Building,Lake Jose,22706.226232249857,42,667,52,540.624434101187,0.029375202782603034,0.6489574547210858,7.247823808779415,13.603244934757036,-1.3462673629635198,67.20481411853508,12.570790230622196,3,1,3.3070681871515326,2,5,0,0,0,1,3.6832720403088652,46.971266732446225,0.19037307219719932,4200,32.42723319561212,0.24,1.0,0.7803562746712078,0.5211187329219754,0.0,464.3104167111245,0.17204814118535083,0.36926951216209214,102718.4531403681
B01915,Munoz-Chambers Building,North Danieltown,36242.51144103549,19,168,73,1907.5006021597626,0.004635440352231839,0.8008396507543499,19.188917919441135,7.993805473171287,17.29253541573976,81.64304745806412,22.740219397009533,2,1,4.658013131838798,2,4,0,0,0,1,1.5215953364332648,83.64255404674067,0.020205416054189174,1900,4.166212051718551,0.162,1.0,0.794614648246002,0.4086682476426848,0.0,16.97915002224576,0.31643047458064116,0.10541093061150317,65127.10737188284
B01916,Ellis-Romero Building,Jasonburgh,44366.69113302119,9,965,46,4929.632348113465,0.021750551491584436,0.6928572295421466,12.612115319951112,7.152315408320966,30.441298034751757,26.60271336595879,22.633644661604116,6,1,4.056454550808131,0,1,0,0,1,0,0.6235715065879319,37.83634595985333,0.06525165447475331,900,3.081756764501685,0.48600000000000004,1.0,0.6643729162680537,0.4976780309486371,298.5911528340422,0.0,0.2339728663404121,0.4922942536544455,235572.76458379842
B01917,"Gibson, Allen and Gomez Building",Port Danielle,29855.694542245816,48,1670,55,621.9936362967878,0.055935727692984986,0.6043903741048381,18.896208178755465,3.6914805802099417,35.70715296016011,57.81015437388729,16.846413211115575,2,1,4.721127386539609,1,2,0,0,0,1,4.001481097521687,130.9167705440121,0.3875340892903498,0,31.06234331121569,0.36000000000000004,1.0,0.6804612991695189,0.48206252321408927,424.9716710438426,0.0,0.07810154373887293,0.9423163819804656,209832.1860590212
B01918,Francis Ltd Building,East Jason,19880.52205980255,18,1143,46,1104.4734477668085,0.05749346000883399,0.5594211318756342,10.051891830887197,14.165899462517212,-4.204517724377234,40.72808953574953,18.111588306433838,1,1,3.8533266768396297,1,5,0,0,0,1,1.3077377108781059,42.64656526424398,0.24392409267674456,1800,18.175422096190747,0.27,1.0,0.7729655188945517,0.4585916955990993,0.0,532.9084253850535,0.09271910464250467,1.0412978779924191,122440.01279788284
B01919,"Kirby, Foley and Li Building",Natalietown,20924.781122006876,41,558,75,510.3605151708994,0.02666694560609496,0.4941910309375046,15.739383562090955,3.789876215257727,37.782663871924576,66.71283143056644,18.45149365420528,5,1,3.9636003992085893,1,2,0,0,0,1,3.2418931629500296,100.78122836867676,0.17075176574869005,4100,25.648030857567445,0.2,1.0,0.863666541971857,0.43352724688553257,474.78393292618983,0.0,0.16712831430566438,0.4920449776278985,114451.41230777261
B01920,Wells and Sons Building,Murphyton,34933.09825159194,48,1822,60,727.7728802414987,0.052156839535896865,0.5394535140033365,12.243126829590345,11.893626184445644,29.123271535347087,58.46160461202548,12.13549532408121,6,1,3.844634715605383,1,3,0,0,0,1,3.699109810308593,84.82287084944058,0.36135318415356205,4800,13.14546097606995,0.27999999999999997,1.0,0.7021937668188996,0.4674320523876538,266.9585168483301,0.0,0.08461604612025482,0.6329490823067304,206328.34477472823
B01921,Griffith-Smith Building,West Eric,659.3040484117947,45,1559,97,14.65120107581766,2.3646146322861106,0.733411250337813,14.402054453682096,7.537299653587047,38.33224690796247,84.86977042155256,13.845142219583792,0,1,3.192931760136772,1,2,0,0,0,1,3.3003506265201583,96.6119183222603,15.862317175147238,0,23.466487440073035,0.1,1.0,0.9052841048778466,0.3883700951733139,487.9739257910993,0.0,0.3486977042155256,32.738425878510036,223834.6984161371
B01922,Perez-Davis Building,New Briannaburgh,31169.672204262115,42,994,26,742.1350524824313,0.031889972839177994,0.7408983450300141,12.565587397087283,14.385369293990236,38.695403640953394,22.637872086492166,10.175057767838155,2,1,3.2900117603300316,3,2,0,0,0,1,3.5767506311793786,81.43431364370444,0.2066706448499821,4200,23.06979121532127,0.592,1.0,0.5878840350813839,0.5903225304953664,496.68968738288146,0.0,0.27362127913507833,0.3244823158534258,210984.09283884152
B01923,Leblanc PLC Building,South Nicholasfurt,18096.90401684719,25,1380,27,723.8761606738876,0.07625613744291831,0.9093566391950586,19.506734260570422,8.035224251209549,-4.616518014543407,52.9026092458099,22.797941466461904,0,1,4.0350592959127525,0,5,0,0,0,1,2.2733915979876467,97.53367130285211,0.3812806872145916,0,26.849807109853156,0.365,1.0,0.6198234699439277,0.5094035364090745,0.0,542.7964323490418,0.029026092458098986,1.7384829578821257,173671.3800610853
B01924,"Ward, Burnett and Walsh Building",Debraville,39812.76789821567,14,1777,38,2843.7691355868337,0.04463392257838073,0.6018243814669237,15.381580967208759,12.799300216256597,29.666884739248438,33.49316887454963,19.581591019128833,4,1,4.066417936275538,1,3,0,0,0,1,0.8425541340536932,57.552606046218116,0.16700484611609448,1400,4.364746066665187,0.434,1.0,0.7776892837392057,0.43340974045212616,280.0052337419625,0.0,0.1650683112545037,0.8740032175093116,295296.4367018437
B01925,Gutierrez-Nelson Building,North Joshua,5103.036671245042,44,1861,22,115.97810616466005,0.36468481805872505,0.8248215457402593,8.769784529394732,6.391857985964119,20.495356723355233,57.5747196064972,8.74170026132236,0,1,3.935596333986925,2,3,0,0,0,1,4.077769439614766,58.17216955253166,2.4190454164796322,0,2.605534167949337,0.5459999999999999,1.0,0.6182584683167573,0.6242856245120944,59.888561360525586,0.0,0.07574719606497197,3.187965369324254,302506.89135157154
B01926,Powell-Greene Building,Port Mariaberg,29616.01221394533,25,1669,26,1184.6404885578131,0.056354649908407176,0.677756358937342,18.64515382857627,6.58906460692616,38.03921677547762,79.75055408467902,16.790199201566665,5,1,3.0256900622400096,4,2,0,0,0,1,1.9475757440728216,93.22576914288135,0.28177324954203586,2500,12.132424700918973,0.592,1.0000000000000002,0.7088471159327066,0.5320729449025865,480.94120261146287,0.0,0.29750554084679026,0.9462057978967071,205785.3887544191
B01927,Mora-Martinez Building,Huntview,24308.158049363126,19,288,86,1279.3767394401646,0.011847874257488037,0.8452561581271427,9.410446072326565,10.14623291854121,17.802133060494214,83.7921569450241,13.48917975580735,4,1,4.011154810966984,2,4,0,0,0,1,1.605986700441571,41.019183442910744,0.051643686584167355,0,3.199275892337598,0.1,1.0,0.8801060391839575,0.4561469937362893,0.0,4.748806548138873,0.33792156945024104,0.15981810558345866,53803.92760188509
B01928,Sullivan Ltd Building,Lake Jessicahaven,32295.113532308755,39,488,69,828.079834161763,0.015110645129387574,0.899468598161557,10.574076489512844,14.975791604489686,6.163143566555922,47.87621642520413,21.044606032982546,4,1,3.2674494166452437,0,5,0,0,0,1,3.507927532830072,66.03508651191927,0.0943659485875339,3900,20.180989652831016,0.155,1.0,0.8114465197677148,0.48749999987909626,0.0,284.0845544026579,0.021237835747958726,0.3179975736521681,86389.84756888231
B01929,Sanchez PLC Building,New Jillianfort,3710.252926906933,15,120,35,247.35019512712887,0.03234280852654389,0.6298761911557453,6.531855470303201,9.210869015750355,15.66246582935965,76.8246366286078,13.500801405336205,2,1,4.132746874771578,1,3,0,0,0,1,1.1452294384649917,25.297767456318113,0.12526315879287975,1500,3.9287136806207985,0.45499999999999996,1.0,0.7511599628089267,0.545887379091466,0.0,56.10082009536839,0.26824636628607806,0.4366538348076836,19257.548404099653
B01930,Camacho-Miller Building,New Katie,29209.197477692498,16,1669,66,1825.5748423557811,0.057139536314704996,0.5978014202040667,18.499497796942862,14.235703636719487,-3.9981000789293186,39.63556523078538,18.30640199361432,4,1,3.5765469051836574,2,5,0,0,0,1,1.4275854810843385,73.99799118777145,0.22855814525881998,1600,14.877347900471946,0.17,1.0,0.8282723474469859,0.4494284414904406,0.0,527.9544018943036,0.10364434769214619,1.0460193215057132,184503.85028898178
B01931,Farley-Chapman Building,Deanborough,28293.487103996424,27,1958,99,1047.9069297776452,0.06920320541625408,0.6621669368093207,9.291680348417945,12.434997938984733,39.14914151154457,20.441346242342647,10.651845335305161,0,1,4.982996526034495,0,2,0,0,0,1,1.787850729385166,48.28098735344751,0.35959040348273336,2700,23.072610395655143,0.1,1.0000000000000002,1.0130322548520185,0.3868401288569125,507.5793962770697,0.0,0.29558653757657355,0.7371418408012909,244066.97805949685
B01932,Woodward-Schwartz Building,West Jeffrey,28252.67467360046,40,440,73,706.3168668400115,0.015573746736663476,0.655708637067935,8.883764268970735,12.55037177012682,27.159099187935585,79.86673402660783,16.94008783438494,6,1,3.71849706036047,0,4,0,0,0,1,2.62283454827174,56.18585857193646,0.09849702278094223,4000,7.673638065778624,0.162,1.0000000000000002,0.8798356011379114,0.40502344845474125,219.81838051045403,0.0,0.2986673402660783,0.2638206376295451,34637.229413852874
B01933,Hodge-Walters Building,South Jacqueline,30372.639496524513,10,551,51,3037.263949652451,0.018141327495196785,0.6184356594292421,18.80393896992431,8.231519869545169,8.245651110344832,28.358856968463023,12.702171720856787,3,1,4.641613818497637,0,5,0,0,0,1,0.8301149790996537,59.463276127761254,0.05736791466385918,1000,6.384237587066107,0.245,1.0,0.7840751334072491,0.44667944559466133,0.0,234.104373351724,0.21641143031536977,0.2304342570882903,74570.23932961
B01934,Marks PLC Building,East Benjaminmouth,33985.16289270493,4,1148,18,8496.290723176233,0.03377944674340294,0.8231405472682283,17.0829029360755,7.638507002073608,8.136454339113445,21.23277863540639,10.638214757800204,5,1,3.4911892390889885,0,7,0,1,0,0,0.36182002077724323,34.165805872151,0.06755889348680588,400,1.936010457076239,0.24600000000000002,1.0,0.6077905002897215,0.48404409408299276,0.0,236.7250958612773,0.2876722136459361,0.3593530088559952,183960.5875435784
B01935,Hogan-Robbins Building,New Michaelton,40346.9554841981,19,1123,43,2123.5239728525316,0.027833574715193155,0.9123491621376137,7.116183822790616,5.303061697089785,36.231319277142795,44.765836435756405,17.908146350983294,0,1,3.37896971626711,0,2,0,0,0,1,1.733463408061466,31.01872614720325,0.12132373942101586,1900,9.136567403398832,0.45599999999999996,1.0,0.7538732299408218,0.6000879467009894,437.5516626514271,0.0,0.05234163564243595,0.4984477294707072,198842.45286745427
B01936,Lowery LLC Building,Port Katherine,13856.12564634661,28,1245,12,494.86163022666466,0.08985195658414545,0.7757906108061141,16.53986755855521,14.567295203803843,30.125031723557353,46.55659927374702,18.21825920024601,1,1,3.4421757675973508,4,1,0,0,0,1,2.3108656492097013,87.52075255576426,0.475451863868443,0,7.83098044674088,0.792,1.0,0.4894555420509388,0.6203177694171425,291.00076136537643,0.0,0.03443400726252982,1.636946234699213,194308.47603481245
B01937,"Estes, Smith and Murray Building",Port Michael,41339.94580391307,21,1583,3,1968.5688478053842,0.03829226113426979,0.7721624121146622,18.695496470806862,14.51272334932584,26.428039137929282,25.405411954059076,23.733660498140587,6,1,3.6662340706071337,0,3,0,0,0,1,1.6462345842038484,85.67352773225221,0.1754771851788069,2100,3.409187870226217,0.6789999999999999,1.0,0.557125765561474,0.5597874152278512,202.27293931030277,0.0,0.24594588045940924,0.9088155254669029,306542.92474460264
B01938,Tucker-Cabrera Building,North Mary,25163.656272040953,47,1628,82,535.3969419583182,0.06469648060678893,0.42243267260933065,6.177668273161158,11.964812811722194,32.275125699899085,76.99278525391297,18.705696954577853,1,1,4.697733878273586,0,2,0,0,0,1,3.365141629260769,42.351959916648866,0.44353672490168944,4700,22.6868088688497,0.144,1.0,0.8401194608001955,0.43623157135003926,342.60301679757805,0.0,0.2699278525391297,1.2101927602583167,268045.1471996004
B01939,Torres Group Building,Abigailbury,4314.384817149393,14,1572,7,308.17034408209946,0.3643624912064878,0.943000145459766,17.378224923568595,6.555029398232034,34.56876104367198,48.39149111458334,16.25135901643405,0,1,4.5279203489313264,3,2,0,0,0,1,1.3202002036436722,65.02336365428944,1.3633196066861102,1400,7.967448844669675,0.7440000000000001,1.0,0.5030836134951875,0.6466408390038123,397.65026504812744,0.0,0.016085088854166613,5.921385656718928,186407.05231394494
B01940,Greer-Jones Building,Port Juliechester,3398.2709975769703,33,1762,97,102.97790901748395,0.5184989664615737,0.7118934903331876,13.21130077809584,5.942154484107386,29.472441751547215,54.294652963871606,22.601933489355993,1,1,3.8708557268060426,2,3,0,0,0,1,2.349248518099519,75.89314496202816,2.97854979500373,3300,9.545165502576369,0.1,1.0,1.0512693749135997,0.3861361670339095,275.33860203713317,0.0,0.042946529638716056,11.719079154264312,272175.8823001903
B01941,Chandler-Morse Building,Willisfurt,17044.796775455008,48,369,6,355.09993282197934,0.021648835410661538,0.8346511834051258,15.03796174068201,14.863322908643555,22.069733362803923,38.52376875669822,21.252493099015293,3,1,3.3761784226703764,2,3,0,0,0,1,4.130232660149076,104.18605510855261,0.14998753142384808,4800,0.11300749192264821,0.6579999999999999,1.0,0.5515568286012824,0.6010848950319985,97.67360070729416,0.0,0.11476231243301782,0.4600917251668023,48896.62260314892
B01942,"Grimes, Gonzales and Howe Building",Lisahaven,39352.400367017646,10,1519,82,3935.2400367017644,0.03859993255387584,0.4638542416803827,12.392815083574053,3.79851378129813,5.460116493661253,55.80547266426185,16.77994045504286,1,1,3.097414089030047,1,6,0,0,0,1,0.7861936299667502,39.18952228538396,0.12206370439912774,1000,5.123086820344932,0.1,1.0,1.0034331001281136,0.4186154868181516,0.0,300.9572041521299,0.05805472664261849,0.647704569822707,291921.80961598025
B01943,"Holmes, Taylor and Bond Building",Mikaylaland,35530.20626967533,19,381,45,1870.0108562987014,0.010723270141135647,0.6300589729100002,15.46704627357918,13.122771505695708,38.58623760912038,73.67119734321335,16.181585243852915,2,1,4.237083475953165,0,2,0,0,0,1,1.5446607077793553,67.419291661599,0.04674165088949742,1900,13.35268192734901,0.44000000000000006,1.0,0.6754595707873287,0.5153993752173827,494.06970261888915,0.0,0.23671197343213352,0.17351950988164916,84878.73655883872
B01944,Torres-Jacobs Building,Brittanyshire,39536.44075128412,30,1248,86,1317.8813583761373,0.031565815644633254,0.7377181927060191,5.511467925001298,7.2654960057896965,17.5645123729086,83.43279008503617,23.071506971454028,6,1,4.413504464616412,3,7,0,0,0,1,2.2131545781180573,30.187553074894023,0.17289309274615108,0,5.8728133334756265,0.1,1.0,1.0141483765048767,0.4346748654319016,0.0,10.451703050193629,0.33432790085036174,0.7282709357047887,148287.52677851426
B01945,"Clements, Keller and Bruce Building",Brittanyton,26104.818293859662,22,1766,39,1186.5826497208936,0.06765034638894216,0.9376880939152867,16.440600848349256,8.026436636726647,19.810467547079394,87.93707205146045,17.87403270334289,6,1,4.212277604578891,3,5,0,0,0,1,2.062913806613631,77.11325332006379,0.31730825086020836,0,2.029042073505954,0.305,1.0000000000000002,0.7233847467602426,0.5176226959953154,43.45122112990546,0.0,0.37937072051460446,1.2091845037484268,156602.49362278363
B01946,Martinez PLC Building,Port Daniel,22289.85039879678,3,1048,51,7429.95013293226,0.047016914929880894,0.5960661665303849,5.500155467884376,12.983731784986047,8.77157498270773,49.87067472209548,19.420466706712112,6,1,4.002508488783032,1,6,0,1,0,0,0.24002664424042344,9.52654871990351,0.08143568547369741,300,1.5884065027482641,0.196,1.0,0.7288478283135308,0.48734479493630645,0.0,221.4822004150145,0.0012932527790452042,0.9130904310480675,450115.33105974534
B01947,Castillo Ltd Building,South Jillhaven,7798.900071961056,37,964,9,210.78108302597448,0.12360717423035264,0.8864555154808506,11.829497716210152,4.087236192064296,3.6065385256650693,89.30237011379214,9.38686467435525,3,1,4.945725292107138,2,6,0,0,0,1,3.434434981444133,71.95602546041147,0.7518730878844326,3700,33.65853282051611,0.36400000000000005,1.0,0.6023577854551438,0.5548730508637791,0.0,345.44307538403837,0.39302370113792134,1.1602838172797718,154845.43201720598
B01948,"Evans, Baker and Dixon Building",West Christian,16745.54130366092,41,268,99,408.4278366746566,0.01600426018724218,0.3043417828087393,7.2644748969544235,7.250036142243086,1.0097515794425904,40.64689982058769,19.492889939988146,6,1,3.0493271546204963,1,5,0,0,0,1,2.4708936822095664,46.515335284911366,0.10247726630711197,4100,26.242515141324635,0.1,1.0,1.0859737445978788,0.37430256204428575,0.0,407.7659620933779,0.09353100179412309,0.31196928240084587,61573.91889392819
B01949,Oliver-Hernandez Building,Lake Craigton,21983.958625606825,18,787,23,1221.3310347559348,0.03579883011075656,0.8004347041168923,17.353614160269608,14.424291326034876,-4.147591076208455,20.48831546995421,12.234909475306932,2,1,4.976816496305421,0,5,0,0,0,1,1.4407824674104062,73.6251495049292,0.15188157317916676,1800,23.42371726921008,0.385,1.0,0.6709121136083606,0.48463298156674184,0.0,531.542185829003,0.2951168453004579,0.4379954457269985,329657.6898953392
B01950,"Jones, Bell and Hines Building",South Jeremyfort,4885.721269141053,11,1496,12,444.156479012823,0.3061983927427379,0.7999544867196142,9.704913637635029,11.388790953255077,25.900929363163282,73.73319307283444,9.848606771300668,2,1,3.5526291232990515,1,3,0,0,0,1,0.9361169525442296,32.18755715883854,1.0155451801375435,1100,1.5244410789856928,0.616,1.0,0.4612947501309759,0.6116666679009347,189.62230471591877,0.0,0.23733193072834438,3.01562756412751,224557.5402970544
B01951,Williams-Jackson Building,Charleshaven,11420.291659204957,48,129,88,237.92274290010326,0.011295683494740147,0.48203571354779473,11.811403169064988,12.059269977670684,18.5021426060317,32.490495397883905,21.594657740884955,6,1,3.766289551658347,2,4,0,0,0,1,4.131734687552526,81.83180159000243,0.07825879087642844,4800,6.323493002924977,0.1,1.0,0.8420537856979138,0.45001244801980406,12.051422544760811,0.0,0.17509504602116097,0.24392641901827675,26674.086475726446
